RegionType,RegionName,StateName,MSAName,AllHomes_Tier1,AllHomes_Tier2,AllHomes_Tier3,AllHomes_AllTiers,UWHomes_Tier1,UWHomes_Tier2,UWHomes_Tier3,UWHomes_AllTiers,UWHomes_TotalValue_Tier1,UWHomes_TotalValue_Tier2,UWHomes_TotalValue_Tier3,UWHomes_TotalValue_AllTiers,UWHomes_MedianValue_AllTiers,AllHomes_Tier1_ShareUW,AllHomes_Tier2_ShareUW,AllHomes_Tier3_ShareUW,AllHomes_AllTiers_ShareUW,UWHomes_ShareInTier1,UWHomes_ShareInTier2,UWHomes_ShareInTier3
Zip,2108,Massachusetts,NA,127,197,1110,1434,16,32,431,479,7673598,18946159,1063450713,1090070470,1262626,0.12598425196850394,0.16243654822335024,0.38828828828828826,0.33403068340306835,0.033402922755741124,0.06680584551148225,0.8997912317327766
Zip,2109,Massachusetts,NA,180,328,772,1280,107,193,580,880,50640686,116436121,961950259,1129027066,904712.5,0.5944444444444444,0.5884146341463414,0.7512953367875648,0.6875,0.1215909090909091,0.21931818181818183,0.6590909090909091
Zip,2110,Massachusetts,NA,3,57,1021,1081,3,57,905,965,1278821,35613450,1037142261,1074034532,1004261,1,1,0.8863858961802155,0.8926919518963923,0.0031088082901554403,0.05906735751295337,0.9378238341968912
Zip,2111,Massachusetts,NA,44,438,1343,1825,10,33,295,338,3996431,20202799,351796786,375996016,965283.5,0.22727272727272727,0.07534246575342465,0.21965748324646314,0.1852054794520548,0.029585798816568046,0.09763313609467456,0.8727810650887574
Zip,2114,Massachusetts,NA,956,1035,1278,3269,35,181,188,404,15528981,110137882,299384319,425051182,686992.5,0.036610878661087864,0.1748792270531401,0.14710485133020346,0.12358519424900581,0.08663366336633663,0.44801980198019803,0.46534653465346537
Zip,2115,Massachusetts,NA,731,939,1451,3121,612,779,1006,2397,254187933,459847302,1559327371,2273362606,639339,0.8372093023255814,0.8296059637912673,0.6933149552033081,0.7680230695289971,0.2553191489361702,0.32498957029620357,0.4196912807676262
Zip,2116,Massachusetts,NA,493,1256,5055,6804,389,996,3505,4890,178225545,615121217,7225919111,8019265873,1062220,0.7890466531440162,0.7929936305732485,0.6933728981206726,0.718694885361552,0.07955010224948875,0.20368098159509201,0.7167689161554193
Zip,2118,Massachusetts,NA,366,1210,3632,5208,315,1012,3122,4449,133935793,631834037,4649641122,5415410952,865147,0.860655737704918,0.8363636363636363,0.8595814977973568,0.8542626728110599,0.07080242751180041,0.22746684648235557,0.701730726005844
Zip,2122,Massachusetts,NA,1819,1887,536,4242,60,90,19,169,23589553,53005577,15503156,92098286,548420,0.032985156679494226,0.04769475357710652,0.03544776119402985,0.03983969825553984,0.35502958579881655,0.5325443786982249,0.11242603550295859
Zip,2127,Massachusetts,NA,1717,3051,4419,9187,156,281,309,746,66375887,173506069,285468535,525350491,661319,0.09085614443797321,0.09210095050803016,0.06992532247114731,0.08120169805159465,0.20911528150134048,0.37667560321715815,0.41420911528150134
Zip,2128,Massachusetts,NA,2076,2372,1118,5566,546,663,356,1565,211216117,407581730,286929356,905727203,596430,0.2630057803468208,0.27951096121416524,0.3184257602862254,0.2811713977721883,0.3488817891373802,0.42364217252396164,0.22747603833865815
Zip,2129,Massachusetts,NA,484,1686,2920,5090,142,424,415,981,65050315,243584175,504031376,812665866,650182,0.29338842975206614,0.2514827995255042,0.1421232876712329,0.19273084479371316,0.14475025484199797,0.4322120285423038,0.4230377166156983
Zip,2138,Massachusetts,NA,2173,1825,3025,7023,137,149,334,620,72360381,122922719,637504960,832788060,1162912.5,0.06304647952139898,0.08164383561643836,0.11041322314049587,0.08828136124163463,0.22096774193548388,0.2403225806451613,0.5387096774193548
Zip,2139,Massachusetts,NA,2107,2114,2057,6278,579,639,541,1759,300232692,522419207,806822019,1629473918,792163,0.2747982914095871,0.3022705771050142,0.2630043753038405,0.28018477222045235,0.3291642978965321,0.3632745878339966,0.3075611142694713
Zip,2140,Massachusetts,NA,1344,1394,1188,3926,108,225,63,396,54895307,194280014,89488951,338664272,822286,0.08035714285714286,0.16140602582496413,0.05303030303030303,0.10086602139582272,0.2727272727272727,0.5681818181818182,0.1590909090909091
Zip,2141,Massachusetts,NA,988,1302,441,2731,506,853,216,1575,258071395,683894726,293018324,1234984445,740678,0.5121457489878543,0.6551459293394777,0.4897959183673469,0.576711827169535,0.32126984126984126,0.5415873015873016,0.13714285714285715
Zip,2142,Massachusetts,NA,105,147,157,409,105,146,156,407,59493409,119292724,219831289,398617422,895054,1,0.9931972789115646,0.9936305732484076,0.9951100244498777,0.257985257985258,0.35872235872235875,0.3832923832923833
Zip,2143,Massachusetts,NA,1444,1552,1568,4564,358,226,105,689,170042014,176176390,121751078,467969482,657573,0.24792243767313019,0.14561855670103094,0.06696428571428571,0.15096406660823838,0.5195936139332366,0.32801161103047893,0.15239477503628446
Zip,2148,Massachusetts,NA,3472,3495,3353,10320,399,225,190,814,129146955,97773583,125208318,352128856,388005,0.11491935483870967,0.06437768240343347,0.05666567253206084,0.07887596899224807,0.49017199017199015,0.2764127764127764,0.2334152334152334
Zip,2149,Massachusetts,NA,2687,2704,2598,7989,173,121,19,313,60029246,54593924,14025408,128648578,377429,0.06438407145515444,0.04474852071005917,0.007313317936874519,0.03917887094755289,0.5527156549520766,0.3865814696485623,0.06070287539936102
Zip,2150,Massachusetts,NA,1679,1663,1661,5003,210,143,93,446,53788922,60709694,78405476,192904092,362381.5,0.12507444907683143,0.08598917618761275,0.055990367248645395,0.08914651209274435,0.47085201793721976,0.32062780269058294,0.2085201793721973
Zip,2151,Massachusetts,NA,3790,3792,3755,11337,1230,651,663,2544,360265164,273879873,425167547,1059312584,378542,0.3245382585751979,0.17167721518987342,0.17656458055925434,0.22439798888594867,0.4834905660377358,0.25589622641509435,0.2606132075471698
Zip,2152,Massachusetts,NA,1593,1594,1589,4776,412,358,411,1181,138862897,173676393,318231860,630771150,485967,0.258631512868801,0.2245922208281054,0.25865324103209564,0.2472780569514238,0.3488569009314141,0.30313293818797626,0.34801016088060965
Zip,2155,Massachusetts,NA,5132,5064,4997,15193,910,570,501,1981,400929012,336166076,478609219,1215704307,521263,0.17731878409976617,0.11255924170616113,0.1002601560936562,0.13038899493187653,0.45936395759717313,0.2877334679454821,0.25290257445734476
Zip,2169,Massachusetts,NA,5465,4257,3373,13095,384,211,242,837,127839845,92176300,154328926,374345071,404600,0.07026532479414456,0.049565421658444915,0.07174621998221169,0.06391752577319587,0.45878136200716846,0.2520908004778972,0.2891278375149343
Zip,2170,Massachusetts,NA,740,1777,2253,4770,127,282,258,667,41682903,126670806,153882398,322236107,467298,0.17162162162162162,0.1586944288126055,0.11451398135818908,0.139832285115304,0.1904047976011994,0.42278860569715143,0.3868065967016492
Zip,2171,Massachusetts,NA,1567,1743,2082,5392,711,395,294,1400,206704291,173686860,194811717,575202868,390697,0.45373324824505423,0.22662076878944348,0.14121037463976946,0.2596439169139466,0.5078571428571429,0.28214285714285714,0.21
Zip,2191,Massachusetts,NA,1188,1222,725,3135,110,70,74,254,27170276,26144255,39364940,92679471,361718,0.09259259259259259,0.057283142389525366,0.10206896551724139,0.0810207336523126,0.4330708661417323,0.27559055118110237,0.29133858267716534
Zip,2199,Massachusetts,NA,0,0,113,113,0,0,109,109,0,0,532049660,532049660,4206469,0,0,0.9646017699115044,0.9646017699115044,0,0,1
Zip,2210,Massachusetts,NA,38,119,530,687,38,104,373,515,17168141,65025613,473985912,556179666,888437,1,0.8739495798319328,0.7037735849056603,0.7496360989810772,0.07378640776699029,0.20194174757281552,0.7242718446601941
Zip,2215,Massachusetts,NA,943,628,634,2205,672,481,387,1540,276859589,287884189,531703598,1096447376,536290.5,0.7126193001060446,0.7659235668789809,0.610410094637224,0.6984126984126984,0.43636363636363634,0.31233766233766236,0.2512987012987013
Zip,2332,Massachusetts,NA,1819,1843,1853,5515,65,41,107,213,26456846,24080333,193100574,243637753,704883,0.035733919736118745,0.02224633749321758,0.05774419859686994,0.038621940163191294,0.3051643192488263,0.19248826291079812,0.5023474178403756
Zip,2360,Massachusetts,NA,7286,7288,7296,21870,89,53,62,204,20425914,18812608,34252256,73490778,333170,0.012215207246774636,0.007272228320526894,0.00849780701754386,0.009327846364883402,0.4362745098039216,0.25980392156862747,0.30392156862745096
Zip,2474,Massachusetts,NA,2405,2286,2351,7042,312,138,118,568,121302059,96051297,104549230,321902586,579993.5,0.12972972972972974,0.06036745406824147,0.05019140791152701,0.08065890372053394,0.5492957746478874,0.24295774647887325,0.20774647887323944
Zip,2536,Massachusetts,NA,3825,3744,3696,11265,9,34,335,378,2405384,13145552,343073064,358624e3,790531,0.002352941176470588,0.009081196581196582,0.09063852813852814,0.03355525965379494,0.023809523809523808,0.08994708994708994,0.8862433862433863
Zip,2537,Massachusetts,NA,943,964,1075,2982,55,22,82,159,16209236,10156566,75822772,102188574,540253,0.05832449628844114,0.022821576763485476,0.07627906976744186,0.05331991951710262,0.34591194968553457,0.13836477987421383,0.5157232704402516
Zip,2539,Massachusetts,NA,1508,1502,1548,4558,3,12,137,152,1399495,12893365,486126580,500419440,2485136,0.001989389920424403,0.007989347536617843,0.08850129198966408,0.03334795963141729,0.019736842105263157,0.07894736842105263,0.9013157894736842
Zip,2540,Massachusetts,NA,1892,1981,1957,5830,30,218,244,492,12840958,143424103,362437677,518702738,687642.5,0.015856236786469344,0.11004543160020192,0.12468063362289218,0.08439108061749571,0.06097560975609756,0.44308943089430897,0.4959349593495935
Zip,2554,Massachusetts,NA,2929,2922,2955,8806,70,227,321,618,67723161,405454241,1321181691,1794359093,2242050.5,0.023898941618299762,0.07768651608487337,0.10862944162436548,0.07017942312059959,0.11326860841423948,0.3673139158576052,0.5194174757281553
Zip,2556,Massachusetts,NA,802,775,795,2372,27,35,81,143,10414549,18483608,105906208,134804365,758859,0.03366583541147132,0.04516129032258064,0.1018867924528302,0.0602866779089376,0.1888111888111888,0.24475524475524477,0.5664335664335665
Zip,2557,Massachusetts,NA,1325,1095,1192,3612,40,50,120,210,19015657,31874096,182075323,232965076,747095.5,0.03018867924528302,0.045662100456621,0.10067114093959731,0.05813953488372093,0.19047619047619047,0.23809523809523808,0.5714285714285714
Zip,2563,Massachusetts,NA,1591,1591,1503,4685,10,18,84,112,2792048,6568227,60884541,70244816,602890,0.006285355122564425,0.011313639220615965,0.05588822355289421,0.02390608324439701,0.08928571428571429,0.16071428571428573,0.75
Zip,2568,Massachusetts,NA,1125,1062,1135,3322,43,16,81,140,17998465,12771443,172417555,203187463,1108573,0.03822222222222222,0.015065913370998116,0.07136563876651983,0.04214328717639976,0.30714285714285716,0.11428571428571428,0.5785714285714286
Zip,2571,Massachusetts,NA,2462,2135,2081,6678,187,192,298,677,36400039,51835049,142985423,231220511,295040,0.07595450852965069,0.08992974238875878,0.14320038443056224,0.10137765798143157,0.276218611521418,0.28360413589364847,0.4401772525849335
Zip,2601,Massachusetts,NA,4236,1252,947,6435,21,45,105,171,5526880,17349041,119642676,142518597,568996,0.004957507082152974,0.035942492012779555,0.11087645195353749,0.026573426573426574,0.12280701754385964,0.2631578947368421,0.6140350877192983
Zip,2630,Massachusetts,NA,54,402,943,1399,7,20,78,105,2096143,7630832,85459132,95186107,670906,0.12962962962962962,0.04975124378109453,0.08271474019088017,0.07505360972122944,0.06666666666666667,0.19047619047619047,0.7428571428571429
Zip,2632,Massachusetts,NA,1721,2658,1404,5783,21,46,139,206,4994044,18768953,154462737,178225734,659258,0.01220220801859384,0.01730624529721595,0.099002849002849,0.035621649662804775,0.10194174757281553,0.22330097087378642,0.6747572815533981
Zip,2633,Massachusetts,NA,1518,1548,1732,4798,23,52,115,190,9255530,36088860,240911161,286255551,1265637.5,0.015151515151515152,0.03359173126614987,0.06639722863741339,0.03959983326385994,0.12105263157894737,0.2736842105263158,0.6052631578947368
Zip,2638,Massachusetts,NA,598,1013,2265,3876,8,32,95,135,2046966,12310760,80208212,94565938,577420,0.013377926421404682,0.0315893385982231,0.04194260485651214,0.0348297213622291,0.05925925925925926,0.23703703703703705,0.7037037037037037
Zip,2639,Massachusetts,NA,1938,1328,521,3787,166,73,39,278,33456860,26045053,32877198,92379111,271796.5,0.08565531475748193,0.054969879518072286,0.07485604606525911,0.07340903089516768,0.5971223021582733,0.26258992805755393,0.14028776978417265
Zip,2642,Massachusetts,NA,1892,1893,1907,5692,14,14,112,140,4309238,6393994,110010674,120713906,681939,0.007399577167019027,0.007395668251452721,0.05873099108547457,0.024595924104005622,0.1,0.1,0.8
Zip,2646,Massachusetts,NA,651,701,762,2114,67,27,65,159,20143783,14057635,149118362,183319780,507870,0.10291858678955453,0.03851640513552068,0.08530183727034121,0.07521286660359508,0.42138364779874216,0.16981132075471697,0.4088050314465409
Zip,2649,Massachusetts,NA,3171,3197,3218,9586,1,44,250,295,351145,19743549,340246337,360341031,997446,3.15357931251971e-4,0.01376290272130122,0.07768800497203232,0.030774045482996035,0.003389830508474576,0.14915254237288136,0.847457627118644
Zip,2653,Massachusetts,NA,1602,1607,1606,4815,26,40,69,135,10310418,26820618,128599930,165730966,888010,0.016229712858926344,0.024891101431238332,0.04296388542963885,0.028037383177570093,0.1925925925925926,0.2962962962962963,0.5111111111111111
Zip,2657,Massachusetts,NA,1184,1185,1190,3559,354,228,232,814,110435868,130116751,297253066,537805685,492802,0.2989864864864865,0.19240506329113924,0.1949579831932773,0.22871593144141614,0.4348894348894349,0.2800982800982801,0.28501228501228504
Zip,2664,Massachusetts,NA,1750,2342,1880,5972,378,121,212,711,72888404,38434310,163215739,274538453,265095,0.216,0.05166524338172502,0.1127659574468085,0.11905559276624246,0.5316455696202531,0.170182841068917,0.2981715893108298
Zip,2666,Massachusetts,NA,889,861,842,2592,130,26,43,199,41231726,17635795,53556536,112424057,388998,0.14623172103487064,0.030197444831591175,0.0510688836104513,0.07677469135802469,0.6532663316582915,0.1306532663316583,0.21608040201005024
Zip,2667,Massachusetts,NA,1231,1245,1262,3738,61,51,121,233,23702963,31009457,137314032,192026452,732863,0.04955320877335499,0.04096385542168675,0.09587955625990491,0.062332798287854464,0.26180257510729615,0.21888412017167383,0.51931330472103
Zip,2670,Massachusetts,NA,559,676,703,1938,108,100,152,360,22875166,36063709,112506308,171445183,378513,0.19320214669051877,0.14792899408284024,0.21621621621621623,0.18575851393188855,0.3,0.2777777777777778,0.4222222222222222
Zip,2673,Massachusetts,NA,2764,1802,1354,5920,91,55,249,395,20821014,17506855,241064942,279392811,436704,0.0329232995658466,0.030521642619311874,0.18389955686853768,0.06672297297297297,0.23037974683544304,0.13924050632911392,0.6303797468354431
Zip,2719,Massachusetts,NA,2042,2046,2028,6116,180,172,386,738,37470711,45950029,173725833,257146573,312590.5,0.0881488736532811,0.08406647116324535,0.1903353057199211,0.12066710268149117,0.24390243902439024,0.23306233062330622,0.5230352303523035
Zip,2738,Massachusetts,NA,788,792,799,2379,33,39,81,153,10238758,19091551,125203900,154534209,642348,0.04187817258883249,0.04924242424242424,0.10137672090112641,0.06431273644388398,0.21568627450980393,0.2549019607843137,0.5294117647058824
Zip,2739,Massachusetts,NA,1028,1036,1043,3107,89,101,187,377,27304825,46841344,159107910,233254079,529425,0.08657587548638132,0.09749034749034749,0.17929050814956854,0.12133891213389121,0.23607427055702918,0.26790450928381965,0.4960212201591512
Zip,2748,Massachusetts,NA,1278,1270,2229,4777,13,13,132,158,2748729,4683054,161960465,169392248,695188,0.010172143974960876,0.010236220472440945,0.059219380888290714,0.03307515176889261,0.08227848101265822,0.08227848101265822,0.8354430379746836
Zip,2777,Massachusetts,NA,2041,2020,2015,6076,67,38,57,162,14426928,10620812,24266006,49313746,268642,0.03282704556589907,0.01881188118811881,0.028287841191066997,0.026662277814351546,0.41358024691358025,0.2345679012345679,0.35185185185185186
Zip,2806,Rhode Island,NA,1900,1987,1996,5883,56,92,131,279,16731441,39581082,117852686,174165209,478135,0.029473684210526315,0.0463009562154001,0.0656312625250501,0.04742478327383988,0.2007168458781362,0.32974910394265233,0.46953405017921146
Zip,2809,Rhode Island,NA,2318,2349,2295,6962,20,29,78,127,4933431,9538329,52911195,67382955,410603,0.008628127696289905,0.012345679012345678,0.03398692810457516,0.018241884515943694,0.15748031496062992,0.2283464566929134,0.6141732283464567
Zip,2813,Rhode Island,NA,1578,1574,1593,4745,6,28,323,357,1765169,11460854,294243745,307469768,798617,0.0038022813688212928,0.017789072426937738,0.20276208411801633,0.07523709167544784,0.01680672268907563,0.0784313725490196,0.9047619047619048
Zip,2840,Rhode Island,NA,2588,2596,2600,7784,104,187,158,449,33486760,86829251,223917608,344233619,483964,0.0401854714064915,0.07203389830508475,0.06076923076923077,0.05768242548818089,0.23162583518930957,0.41648106904231624,0.3518930957683742
Zip,2852,Rhode Island,NA,2999,2662,2063,7724,8,54,163,225,2197541,19856735,107388638,129442914,495616,0.00266755585195065,0.0202854996243426,0.07901114881240912,0.029129984464008284,0.035555555555555556,0.24,0.7244444444444444
